evt_block_time,evt_tx_hash,contract_address,collection_address,borrower,lender,loanAmountArrange,interestRate,auctionDuration,tokenId
2023-05-07 04:47:23.000 UTC,0x320e63cc50a031a7c742718095ed60eba4376e93ce660ff0f9c0ccd05de0c67e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x78cf6f557ddc7fc11660bc12ddbec777ab57f063,0x3b00d73a541a834380e3234936d069556c810e69,3.4,0.37,9000,2755
2023-05-07 04:53:11.000 UTC,0x9374c50a27bcdf7521b648c80e742a27ec9ebf28180e850dc54a08fa91bceb7d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x37c6503732e8c8b9af50bd3755c3530f6b032dfd,0x2c36342035a60481de948d5cf869a69794fad731,2.710124564,0,9000,4776
2023-05-07 04:55:35.000 UTC,0x86b7c140a86298e52f9a3fbd6409c2b68393dd9d62fbb628e6d46a04b6b0d01c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,2.940760404,0.001,9000,628
2023-05-07 05:04:35.000 UTC,0x8c6088ae8827ec18523b7939a4b23dc0405bcc92b306a127847d87df439ec5d3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb0fc7e314b06ea9975494a5ea198c87b2034576b,0x31cc7d6cd8a3c863ef090984d5908e194cf8f372,1.65,0,9000,2941
2023-05-07 05:14:35.000 UTC,0xeb7dd372be8cd985ab369d09447cc52e47fb3762dd698fa4c63551ec278b0b03,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xf2a4cf14022617c8c167bc0e536b9fc08c49f8c3,0x39d0792ad8a277af90b91c32eabc2aef37f8c151,3.19,0.1,9000,1215
2023-05-07 05:17:47.000 UTC,0x946f60e06eec525fad3fd73fb8c58731878c93e1261f3909fdaf64cb666ef6ca,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb35248feeb246b850fac690a1beaf5130dc71894,0x7f9cb69e7059210dc1d999fcf2aad102c06f4558,2.58,0,9000,8533
2023-05-07 05:18:23.000 UTC,0xfad57335afc23b8cf22696e814c6266e77bfd4e806294c53324e0904c857209b,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x1c2d8d968f11766d1ed5dadd1f83bf43c406bd4b,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,2.980112795,0.001,9000,3332
2023-05-07 05:18:23.000 UTC,0xe03f169beabe97da84ec4ac73966903b7b87e0c936394285a78fff6dac39a711,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x1c2d8d968f11766d1ed5dadd1f83bf43c406bd4b,0x4d08a1ec94ca749be19a9209541ad4590375421d,2.840107388,0,9000,429
2023-05-07 05:24:59.000 UTC,0x1a972842652d16aa5cbdd4ff9174db61fef5d17a85fd4b65ded73eaef0e12460,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x5be1ad47a11e78bd78b66a1a41c855d899f8891b,0xd42787bf70ca6c46bad3cc8edf7de2e2524e6628,2.45,0,9000,1486
2023-05-07 05:29:47.000 UTC,0xaa80af496ff2bc741175c42ebe554062ae9d79cde05c6a9b9ca2e9e017fb6626,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xdbfd836c989e1fe9586cb0d1bfb35e7849be23a5,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,2.96,0.001,9000,6750
2023-05-07 05:29:47.000 UTC,0xcec93aacf6ba37d8f025c99e7509af928ad134380143aa7ffaea8908b9fbbf90,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xdbfd836c989e1fe9586cb0d1bfb35e7849be23a5,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,2.96,0.001,9000,6015
2023-05-07 05:29:59.000 UTC,0xdabf9f6c4c9acadf97b98c9276c1a84d55990ec2d0ca3538d1a38219b19dbf96,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x16d9fd80d8e3f055ba7793794e811712dcbdd9c2,0x3ed41d6ef357acfb38b1dcd1db3a6aeeb34e110b,1.95,0,9000,5515
2023-05-07 05:35:47.000 UTC,0x8083189a3d3550cf35271e72416fd36e45c85d0197331ca80fc003758f51cd5e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x16d9fd80d8e3f055ba7793794e811712dcbdd9c2,0x127ecf853f7c0d59e415a28354e482fd41604b4f,1.95,0,9000,5515
2023-05-07 05:46:23.000 UTC,0xc41f75cfc75c09c34eb5092d159a49dd2f41a55d6def10bc6a5d443b98a422b1,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xa8a9e2c366c56ce3968bbac981d1a063e58dfa85,0x31cc7d6cd8a3c863ef090984d5908e194cf8f372,2.05,0,9000,7808
2023-05-07 06:04:23.000 UTC,0xd7ce36b5cfcd00ab94a1170cc0893b6665e3a349cd5a338602a79e4be6c3cd4f,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb0fc7e314b06ea9975494a5ea198c87b2034576b,0xe40a35702d7ba6d1047067399e586f1c9a6ea417,1.61,0,9000,6104
2023-05-07 06:04:35.000 UTC,0x732dc2c4d1307bd83ba885a693f336637a5dcf781809ed9d21826a011063a0c1,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0x012b38ccb3ae97a32cd24088bf9426d4ee5442d3,2.600218932,0,9000,2960
2023-05-07 06:11:11.000 UTC,0xc051a5bc9db0d6380a29897c31adae48feb306ea2f773b6730b813c96286fe5d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0x127ecf853f7c0d59e415a28354e482fd41604b4f,2.7,0,9000,2905
2023-05-07 06:12:11.000 UTC,0x260168029096956a60bd8ba31fd8784d2e9b357bccc5afad74ef99151722b594,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0x59f888b4a36603976c3fd616d82bda19d8a9f534,2.7,0,9000,1653
2023-05-07 06:12:11.000 UTC,0xbc66bdd7bdb9d4721c7c0b2da2466c53432984e4ffb2982daa36a6f7a00a8b0e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x47cf584925b637b1023f63b6141f795cbaa1ae79,0x1277f5266dead289eb6ab3f97a866f5854feb33d,3.11,0.002,9000,3830
2023-05-07 06:23:23.000 UTC,0x418e0a30800d6b40861dc7bb9413589ab2504b088081208fc0b25714dbbbef7e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x8463d6ffcbfb56bf20ab2e1111f9a0e8359533f2,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,2.91,0.001,9000,6175
2023-05-07 06:50:47.000 UTC,0x155da1a7412673ac20d131942ed7eef04d94d8c6eb16c985a5cd053e878c3529,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x185a430af096cabcca0710de33713dda7be2ad18,0x1e305fa56ef0b058e7c6da8891164c17708b678b,2.52,0,9000,6528
2023-05-07 06:54:23.000 UTC,0x2a35d8b9a025dc9da78712ce08e58cf8051d7e2aa52d6d27e425c76f9f17f7fb,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x7b9db670763bc972ff2af41bbcf2431b9fafa388,2.920663031,0,9000,549
2023-05-07 06:54:23.000 UTC,0x64f0adf27391cb4a8dea021817f5a11490023636814b300b8fce1706cc34d77f,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,2.200060317,0,9000,8332
2023-05-07 06:54:35.000 UTC,0xbf100a53fa90f17c0f0eb10ff97942bc8178faafbfbf8c202b9790767dc5bf80,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,2.600215558,0,9000,744
2023-05-07 07:00:35.000 UTC,0xc1d625d47f657a6801d7e0ab6877db05140bcf827f76210082fd380f5ba2b7fc,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x01466b1c522a22e3a1b0f7d383c6decb77101761,0x93a692fe5477902c3cf5f6997c1cf59a3712ced4,2.910574252,0,9000,8167
2023-05-07 07:34:23.000 UTC,0x9738aa7c443d02064179c534237d256c733cd818a5b51bb618067a0e414cdbf7,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xa1870d3cab6e9c4971e6286b2813cbc9e034e08c,0xe40a35702d7ba6d1047067399e586f1c9a6ea417,1.98,0,9000,1171
2023-05-07 07:34:35.000 UTC,0x9ffa5156e2f7a2d15f13c36c2b8a6d22cd88d06e73aa6bd0a63b30d38b1eba96,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x1a8a7ae2508a2623789772e6eeaa084ac406d85f,0xe40a35702d7ba6d1047067399e586f1c9a6ea417,1.99,0,9000,4293
2023-05-07 08:42:47.000 UTC,0x8cecf04c784d595bdf20faf1f9de4972198a30416ac2ba96daa5bd369b3eee84,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x9cf5dec27768855d478152128851ebde74f6a3ed,0xe40a35702d7ba6d1047067399e586f1c9a6ea417,1.51,0,9000,6842
2023-05-07 08:58:47.000 UTC,0x1962edc3ed5a8949ca8a9dfa485b1b0b5e13e09464ed6cf922069d548c2a0864,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x5c2c3764a4ba0a4ea4b81532aa48e3a72ad0655b,0xe40a35702d7ba6d1047067399e586f1c9a6ea417,1.98,0,9000,6380
2023-05-07 09:09:23.000 UTC,0x546117942e749800345ef71753ef28a5578e6b40941f09fe641a954a963c855f,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x934632319f5e60ba25680eeb152fb12ebc410441,0xfcf2d8dbe2a5ed88739b4658ed8eb10fb3512c7f,2.600364401,0,9000,2593
2023-05-07 09:13:23.000 UTC,0x4d5db9b7542164e71bbbe7bb1b0870a08f067ad8c0232445d5007a535cdb2c9d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x42966eca78129e60b3ac05890e924c8af21b899c,0x127ecf853f7c0d59e415a28354e482fd41604b4f,1.45,0,9000,9040
2023-05-07 09:13:47.000 UTC,0x00360c11ca480d987a645778a0368b45a34e440cffa05c7b60336cfb92aa3d16,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb0fc7e314b06ea9975494a5ea198c87b2034576b,0x127ecf853f7c0d59e415a28354e482fd41604b4f,1.56,0,9000,8089
2023-05-07 09:14:11.000 UTC,0x2704b016103aa048c0de5f5f573e1d6e495da916d966501f0ff624bfd2537eda,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb0fc7e314b06ea9975494a5ea198c87b2034576b,0x127ecf853f7c0d59e415a28354e482fd41604b4f,1.61,0,9000,1494
2023-05-07 09:33:35.000 UTC,0xc1c5c7191e973bee0e80c635e8a7c59c73ecec1dfedff72373961a81ef2be6ae,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x2329d6d67dc1d4da1858e2fe839c20e7f5456081,0xe40a35702d7ba6d1047067399e586f1c9a6ea417,1.81,0,9000,154
2023-05-07 09:40:59.000 UTC,0xe313612f20256f0ed54bd1bccacff60a801226bcaea8972bfbcd33c53fa52b1e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xc9e1c575ef2d3351f737a27fef2b407f209adf71,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,2.36,0,9000,5643
2023-05-07 09:44:11.000 UTC,0x99f26fcf12896529173c2cdddf4030687ecb64826d7d8de616c56784b582d3c8,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xc9e1c575ef2d3351f737a27fef2b407f209adf71,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,2.36,0,9000,7887
2023-05-07 09:47:47.000 UTC,0xb3c1871e850e4c499c5f4df920107e8754222072a19017a60bb9ad4f12ce04a3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x35434a35c19cabc4bd508edf538cc1cf33bda688,0xc502c07f7f537f47470071fd59cd8287238761aa,1,0,9000,586
2023-05-07 09:51:11.000 UTC,0x22625460e1449046e7c1d2e18c8820ac5ed076f5a4243adff6f257e3b3098b25,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb0fc7e314b06ea9975494a5ea198c87b2034576b,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,1.51,0,9000,8286
2023-05-07 09:55:35.000 UTC,0x53623716e1af17a6d4b4ee1e3b064b46e84a4b81a63084ebe1de0a622c279e25,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x82e0bbb820749a55bee2bd8a2a674d25f6354113,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,2.11,0,9000,6584
2023-05-07 09:55:35.000 UTC,0xb9eee684f249484ddfdbe9b42e17fc8700a1050707e26bb84479970ac1c110c7,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x2329d6d67dc1d4da1858e2fe839c20e7f5456081,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,2.01,0,9000,7926
2023-05-07 10:22:35.000 UTC,0x64ddb325559534eadbc854e3852e5446863a18f3ce0a6ddf13943e1e2fd47013,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x78cf6f557ddc7fc11660bc12ddbec777ab57f063,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,3.01,0,9000,5660
2023-05-07 10:30:47.000 UTC,0x2f815d513db5b07eba157b63f9252ce7f3d8cd26e55e157b7fcc617218c9a221,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xae1704ea3747e4861fb7283a9eaa8c70b925295c,0x508154309c3158c7eb162085aaa4b0c5ed2cee1f,1.98,0,9000,1217
2023-05-07 11:00:23.000 UTC,0x29dd3f20e87fd4bf84773f105b14c20cd3d8ead2aee4ddf6942962d6d0cb6fc5,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xf40086c2826a1433dac0a5f6b69e063ee5b189c3,0x46baf149a8ebc99fe27ce7e65d333689b577bd1b,3.48,0,9000,728
2023-05-07 11:38:59.000 UTC,0xa91ae8093d0222a63d8624cc214d5c76870429be1e98bbae87d00ccb010f0f90,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x3714e1078cb6f67ef01442b4213012b16889926f,0xfc1cdb84b90ab5952d2cf5e8bc5edccce8fc73f5,2.908332747,0,9000,3251
2023-05-07 11:39:11.000 UTC,0x184327bb4f2b9a6aff9d7a54e772d1e9573b22156f7a5503fe87ff098c21dcf5,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xa8a9e2c366c56ce3968bbac981d1a063e58dfa85,0xf8a11e7bc7c9306e821f07b60b5e6d2075d82ff4,2.11,0,9000,7971
2023-05-07 11:50:11.000 UTC,0x9998d46916e7e04074d02e019d785e4c031a21090c84d277db081237d2788a63,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x087f2606ac8c88471ab9b011a5338c1be0f6f650,0xb2b58d8d7dc287c5f30a54fe0a4643cf789198ed,2.81,0,9000,4592
2023-05-07 11:56:47.000 UTC,0xb235017c33ff3b5588880c54705730280dcc2f4e2639e543e1e1c7599b6829cf,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb35248feeb246b850fac690a1beaf5130dc71894,0xb2b58d8d7dc287c5f30a54fe0a4643cf789198ed,2.55,0,9000,8725
2023-05-07 11:56:35.000 UTC,0x547d4b2fd4065e63557583bfeacf3169382e1f19819a8c76adbcedf880e8c50b,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xe91d4c9b3a8e0b6696e8a2f460f6d8d9e1cc5615,0xb2b58d8d7dc287c5f30a54fe0a4643cf789198ed,2.81,0,9000,3061
2023-05-07 12:30:47.000 UTC,0x18c63aac423129d469905a333ff574816a36d74f72e3be3e8627a211b2820c39,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x127ecf853f7c0d59e415a28354e482fd41604b4f,2.45,0,9000,7972
2023-05-07 12:50:23.000 UTC,0x8c7c9202ae07f18e21671934589dd5c197f3dfe63a82e767167589975921e346,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xc08b45925a4dd11426093c698d700b9023b4e3dd,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.752769697,0,9000,6535
2023-05-07 12:50:35.000 UTC,0x8f297fe254023d9d789c93cd7c8989f2a50c5c87c221a18f0cad740d4b6f684b,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.700407627,0,9000,6715
2023-05-07 12:58:47.000 UTC,0xf6788c5f2a0882a2a94082e819b0c1bff1a45b00bd597e7b8d571429081334b2,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xe8ee9b81c5f2cd6eab7503e194bba4cbf07a2bd1,0x127ecf853f7c0d59e415a28354e482fd41604b4f,2.15,0,9000,7954
2023-05-07 13:04:35.000 UTC,0x6b08a227ce9042fb36ae12e0c0fd81ded630c86dcc33851219f529bacce6f311,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x78cf6f557ddc7fc11660bc12ddbec777ab57f063,0x68663fb06b6e718e7026aa1c2ddbc4e97ccd6c5c,3.21,0,9000,445
2023-05-07 13:46:35.000 UTC,0xdbf1238486a07ec34b475815c8b687f90dff3b731e10377d4c9d436abf67ebc6,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x5123205246f0ceaa880322b385b7d2d9df0ddfb6,0x2c5ea6eb54298666fec09596b25de96d41dc320d,3.15,0,9000,5162
2023-05-07 13:49:47.000 UTC,0x563ea455afe2abe4d4eea2b3c06663ef3531cfb57d6b1625685babf2868dd643,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xd9e912afcea495dc8789bd2d6c0004473e48521f,0x2c5ea6eb54298666fec09596b25de96d41dc320d,3.11,0,9000,6680
2023-05-07 14:24:11.000 UTC,0x7c5bb3312dc82ee2f62f537a1329828064ef60e5c00451d562888753824a1731,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x7b3c26e2f2eb7ff5050bf77c8c0ed435d8e7bcb5,0x2c5ea6eb54298666fec09596b25de96d41dc320d,3.11,0,9000,3097
2023-05-07 15:05:35.000 UTC,0x7e0c9f4b6756976c2d58125a4f82efed5936e790adefaf4b471f8533d8c8c671,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0x73d30ba3dc4ffd17c28cc2d75d12e50df98f29cf,2.5,0,9000,3996
2023-05-07 15:05:35.000 UTC,0x459eedf4a0a1f1575cf5421d7aa4cef3f745c80a48fc33b00a83416b5e816347,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0x73d30ba3dc4ffd17c28cc2d75d12e50df98f29cf,2.2,0,9000,4050
2023-05-07 15:12:23.000 UTC,0x2224b6dfbdd69d97642ae3cf9565dd83d1931853a1d633594d16a62d2fe2ad17,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0x73d30ba3dc4ffd17c28cc2d75d12e50df98f29cf,2.45,0,9000,3876
2023-05-07 15:18:35.000 UTC,0x2206d4c8869fa07269235f24dbdc798b66006deffbe9bcf45fc69cf01cd13173,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0x73d30ba3dc4ffd17c28cc2d75d12e50df98f29cf,2.6,0,9000,4280
2023-05-07 15:33:11.000 UTC,0x46d9b9338182e79ab26dd1f34e93af390ccd2dbb98250a0ba54265ee4b52b461,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x477aa5ea5ac473c3450f019ad5692585017d9eb7,0x2c5ea6eb54298666fec09596b25de96d41dc320d,3.15,0,9000,6762
2023-05-07 15:55:23.000 UTC,0xf233124914f785e388620b8ed4196c7eff30b6e0a8909d802725f2c2f3dc244a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xa52f47cd4a93ae311cae7cda7d973df4b47c58f0,0x7dcc54460d8ab80809c49bc775143a0a9a1485c3,2.71,0,9000,717
2023-05-07 16:01:23.000 UTC,0x698ac20957731870897a70593483b6f8a19b7c419dfc545634f83018cd711f61,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xdbcc6698d4686ee3fba49c2245072460594efe6e,0xb8842d2efd92d895de19b5339fb1a28bbdd7c110,3.15,0,9000,4670
2023-05-07 16:04:23.000 UTC,0x9c4390ee804da0fb188925f7d4fdd3ab2834b642c18157c41769ccb389fcc7a3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,0x39d0792ad8a277af90b91c32eabc2aef37f8c151,3.336963479,0.05,9000,1141
2023-05-07 16:05:47.000 UTC,0x1d6676939a13c1fc320d2fa9a91dfe943ee34099dd25eece4d8b8b569e435a13,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,0xf8a11e7bc7c9306e821f07b60b5e6d2075d82ff4,2.946876695,0,9000,9874
2023-05-07 16:13:11.000 UTC,0x609dbb26b6aa8575661b2bd2d1b6d42e2b7137de7c40be7be1ece80380ec9d98,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x9893e05c2a7a9ba3261c58710d297054d756007b,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,2.400237277,0,9000,8892
2023-05-07 16:29:23.000 UTC,0xc66d602ea5311e9cc36b45fa6ae4a9535973ae198b67ac88567c47e5dc0abc69,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x932a824a4d3d0680e0b352de150e6f212b8ac841,0x38e966f56ddf2f3c8df3a156deed8f25d2e1ea08,2.59,0,9000,7980
2023-05-07 16:37:35.000 UTC,0x2db13890dd0a55b141df94d533023c6b2f70bf1087cae9cbf7d603a08d0efcc8,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xf40086c2826a1433dac0a5f6b69e063ee5b189c3,0x79fe501ee0747b7c2764762aef50e2bada05a422,3.33,0.1,9000,8148
2023-05-07 16:45:11.000 UTC,0xea52c6867f9b2b539e38de2a9dc063e2a90fdd3ac5a3f6f03a45a51c2629a210,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xf40086c2826a1433dac0a5f6b69e063ee5b189c3,0x2c5ea6eb54298666fec09596b25de96d41dc320d,3.11,0,9000,7330
2023-05-07 17:50:47.000 UTC,0x34174e6a7621c66ee5f4c4586b45dfb9085534c611f3b45dd57205ccd609bf3d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x3e528ad9f3975f247243336d28596be4965b3c59,0xf6d0674ad1edd38765f777eb9faf33e1cb1a401c,2.71,0,9000,8840
2023-05-07 18:16:11.000 UTC,0xdfc9247eff0678f33d9e9df2f615c9646f0ea148d06584e372fa9b2aa6c02495,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xcd483fe1489ec8f917c6a7d6faeb02152cd18e3d,0x7bfee91193d9df2ac0bfe90191d40f23c773c060,3.51,0.29,9000,6278
2023-05-07 18:37:35.000 UTC,0x69b82fd1b0860c9a2f7cdc0b64c8123a6a6c6994c538caba1c91d1beb658c1f2,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x52515c9b4de4185f474140da9f7c6eb8d443f05a,0xfc193599fa211539d85b3925d62ff351885f112b,3.281407116,0.064,9000,2289
2023-05-07 18:48:47.000 UTC,0xcb499a2deeb55af6f027855fc2847bd0c908e679eaddebbbc75a94649f155812,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0x26bcb16a88a9179efadc11b90e2a55ed8bd74b6c,3.7,10,9000,4549
2023-05-07 19:04:47.000 UTC,0xc2a8cc67b1a32147cbf4be978510416cfd2343ac105192dec3907dbdb201df54,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xa1d717b66fa9520b626bfb43400536507439ef8e,0x16be2582ad35aa56a8a247c61ab0cb7b9ac8fe19,2.56,0,9000,6828
2023-05-07 19:18:59.000 UTC,0xdebc7b8de614a6589da6fd2ffc0c905705b6e0b8e203b8ef06e35eee89c250ad,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x67d21ebd269d61ef8cd9f0f3698869b3d818a4b5,0xb610bcc876650528c83f931727d625dc91905fbd,2.7,0,9000,5007
2023-05-07 19:19:35.000 UTC,0x6cac04e3aa6740f857fe42bb151f85e54669b039c5e98990e9f6b8ac2c522dd3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0xb7e2f7243880295d4830bfb19fc4cb318031b851,2.51,0,9000,7430
2023-05-07 19:32:11.000 UTC,0xbc3535b9dff1e91ccdcf13af5946afe73b155c2c81875aa193a04acc1a3a7600,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0xabf84116200e0a67d4d6673f6ace1da3f8a216f3,3,0,9000,5502
2023-05-07 20:13:11.000 UTC,0x618c5b5b06db21d7f48880c1e41cf13e53bc8b321c09b1508061004887ea7989,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0xea4e40f8d11ffe1ee6368ca193e508578ac7e56b,2.4,0,9000,4695
2023-05-07 20:13:47.000 UTC,0x9ef808d12dbd5fc3b51cb5b915b337054c105ed2d1c73d6cd73850e91e6ac0dc,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xf8a11e7bc7c9306e821f07b60b5e6d2075d82ff4,2.45,0,9000,7190
2023-05-07 20:15:35.000 UTC,0x40779fc12f52770f8f1befbec4ff542592363c23c805241efa57252851f946c9,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x3b88cf2f5d5952cc54acd8605c012f1c3ecb1f03,0xf8626584ac2687ad9d4d6395c100e5dbb77232f2,2.6,0,9000,4945
2023-05-07 20:30:11.000 UTC,0x714b23b9b6de9e5769145846965bcad14fec028baf61235d101c8014f49a7351,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xfc9926f779acb36ac7b801df8c5ffcc9a2d34d13,0x438bbff80252c9c959797d0180a5c868e1a86c91,1.61,0,9000,6409
2023-05-07 20:32:47.000 UTC,0xcb7d945b12bc56e2e738667474188bacca388dcf4d16c17fd8226fb4048558c7,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x4ee12c95dea425d7c1d8e3f0239416a128a68a68,0xbfb4d7570b5afe6bb10e026749c695dda03cf3fd,2.06,0,9000,311
2023-05-07 20:39:59.000 UTC,0xa8150d964aafc788160b1e91ef2993731665468a56ecea8f32f0d7ebade62f98,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb07e5dec606e256815511d4cd11b5a65ca36ac01,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,2.99,0,9000,4649
