collection_address,borrower,lender,loanAmount,interestRate
Milady,0xb35248feeb246b850fac690a1beaf5130dc71894,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.58,0
Milady,0xb35248feeb246b850fac690a1beaf5130dc71894,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.58,0
Milady,0x90807fe748e4e7fbb94d34266cd746fcb4afe6ec,0xf8626584ac2687ad9d4d6395c100e5dbb77232f2,2.5741,0
Milady,0x90807fe748e4e7fbb94d34266cd746fcb4afe6ec,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,2.5741,0
Milady,0xbd28c212c1944ca049f983ada0d26c533c5c23d6,0x84e40a13b42b1a24f031459d48b45d90b46297a1,2.565,0
Milady,0x5bca4075dfc8065235cf75c6b15b410e62845fec,0x2c9addfe2c06030a5bb2aa30a3e091928b5611de,2.56,0
Milady,0xa1d717b66fa9520b626bfb43400536507439ef8e,0x9b6ad3558ea4dd6af9d1bc3cfdbd20c1d599c840,2.56,0
Milady,0x5bca4075dfc8065235cf75c6b15b410e62845fec,0xcbb0fe555f61d23427740984325b4583a4a34c82,2.56,0
Milady,0xa1d717b66fa9520b626bfb43400536507439ef8e,0xfc1cdb84b90ab5952d2cf5e8bc5edccce8fc73f5,2.56,0
Milady,0xa1d717b66fa9520b626bfb43400536507439ef8e,0x16be2582ad35aa56a8a247c61ab0cb7b9ac8fe19,2.56,0
Milady,0x5bca4075dfc8065235cf75c6b15b410e62845fec,0x62b8cc7f15823ffae76b77b4523f948ef34ed3ac,2.56,0
Milady,0xa1d717b66fa9520b626bfb43400536507439ef8e,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.56,0
Milady,0xac516cfc8a5170b4d003312adbade589f4e93ece,0x93ec07ba1648b54787748d6e960a66ee442b8424,2.55,0
Milady,0x1189f9db7ce98a829c27504d60e2775a531ed6ce,0xdd90986c500320b97636984194eba00299089e5a,2.55,0
Milady,0x1189f9db7ce98a829c27504d60e2775a531ed6ce,0x31cc7d6cd8a3c863ef090984d5908e194cf8f372,2.55,0
Milady,0x1189f9db7ce98a829c27504d60e2775a531ed6ce,0x445d3c311b4c7fe709f8f1f895194a1f4aedd5b3,2.55,0
Milady,0x1189f9db7ce98a829c27504d60e2775a531ed6ce,0x39d12116298f3b2b55e53e7b99c0bf47041761df,2.55,0
Milady,0x950cab0bf5b6ae2fc1224d13fe3d7de40b113634,0xe76e4689de4bd8ee34ab3b6d1cf8cb0a80d4e048,2.55,0
Milady,0xba1ba61ff159422bcb07f78017186624e94e6936,0x84572c31acdd30c03982e27b809d30b1efbcd8f2,2.55,0
Milady,0xb35248feeb246b850fac690a1beaf5130dc71894,0x41ccfe967411422765486d8247658fda999c3a40,2.55,0
Milady,0x1189f9db7ce98a829c27504d60e2775a531ed6ce,0x65b2f2a016424438d4d1841f9a69e1ee76704cba,2.55,0
Milady,0xb35248feeb246b850fac690a1beaf5130dc71894,0xe7e816de502811bb78a6f91863d2fc02d5332daf,2.55,0
Milady,0x8fcfe3485122f380793d5ade4fc8acabe4f83067,0xc9c0745d1881777a8ab93c4d91fa4d49174ee092,2.55,0
Milady,0x950cab0bf5b6ae2fc1224d13fe3d7de40b113634,0x39d12116298f3b2b55e53e7b99c0bf47041761df,2.55,0
Milady,0xb35248feeb246b850fac690a1beaf5130dc71894,0x16be2582ad35aa56a8a247c61ab0cb7b9ac8fe19,2.55,0
Milady,0x950cab0bf5b6ae2fc1224d13fe3d7de40b113634,0x59f888b4a36603976c3fd616d82bda19d8a9f534,2.55,0
Milady,0x8fcfe3485122f380793d5ade4fc8acabe4f83067,0x31cc7d6cd8a3c863ef090984d5908e194cf8f372,2.55,0
Milady,0xb35248feeb246b850fac690a1beaf5130dc71894,0xb2b58d8d7dc287c5f30a54fe0a4643cf789198ed,2.55,0
Milady,0x950cab0bf5b6ae2fc1224d13fe3d7de40b113634,0xbb510e9c5abbe9d194d7c3959dfd0d245a532ff4,2.55,0
Milady,0xb35248feeb246b850fac690a1beaf5130dc71894,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.55,0
Milady,0x950cab0bf5b6ae2fc1224d13fe3d7de40b113634,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.55,0
Milady,0xb0d0b6da40e1b3abca12a38f5bd95793de935635,0x84572c31acdd30c03982e27b809d30b1efbcd8f2,2.55,0
Milady,0xb332c90b5346228c70941c6762badde857e1ef37,0x9a0abcd57493935a1fd880b157a0f9784471ba89,2.54,0
Milady,0xac516cfc8a5170b4d003312adbade589f4e93ece,0xf8a11e7bc7c9306e821f07b60b5e6d2075d82ff4,2.52,0.01
Milady,0x42966eca78129e60b3ac05890e924c8af21b899c,0x84572c31acdd30c03982e27b809d30b1efbcd8f2,2.52,0
Milady,0x42966eca78129e60b3ac05890e924c8af21b899c,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.52,0
Milady,0x185a430af096cabcca0710de33713dda7be2ad18,0x1e305fa56ef0b058e7c6da8891164c17708b678b,2.52,0
Milady,0x185a430af096cabcca0710de33713dda7be2ad18,0xb2b58d8d7dc287c5f30a54fe0a4643cf789198ed,2.52,0
Milady,0x185a430af096cabcca0710de33713dda7be2ad18,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,2.52,0
Milady,0xbd28c212c1944ca049f983ada0d26c533c5c23d6,0xb8842d2efd92d895de19b5339fb1a28bbdd7c110,2.51,0.002
Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0x899cd70ad8f1b9bdfc9a179e7f6dcab6f9caab41,2.51,0
Milady,0xc4ed938caeb36008493aa2e327140a8a3324d193,0x899cd70ad8f1b9bdfc9a179e7f6dcab6f9caab41,2.51,0.006
Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.51,0
Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0xcbb0fe555f61d23427740984325b4583a4a34c82,2.51,0
Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0xb35248feeb246b850fac690a1beaf5130dc71894,2.51,0
Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0x94db5f225a1f6968cd33c84580c0adae52a04edf,2.51,0
Milady,0x5c1fd4165c0b7748a4e36d107770f3f8f897ab7d,0x39d12116298f3b2b55e53e7b99c0bf47041761df,2.51,0
Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0x4f7557376f3b3ae5908f04a095b4951a34371514,2.51,0
Milady,0x7b8a6e7777793614f27799199e32e80f03d18dbe,0x0fbcf1ef1b1dc92dd32e5e4c677f374a7b6f7e00,2.51,0
Milady,0x8b5b9497e096ee6ffd6041d1db37a2ac2b41ab0d,0xb84580a14e42c74efa1213ab2fb9f98da33452ee,2.51,0
Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0xcb171089853cdd60af594658e713ecaa1f7b1280,2.51,0
Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.51,0
Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0x445d3c311b4c7fe709f8f1f895194a1f4aedd5b3,2.51,0
Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0xaae32d2fd3e3da9092c45017ee0420d96a38f768,2.51,0
Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0x1269e6a15bfd5b57e16e28050ab41f955a4bfc18,2.51,0
Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0x73d30ba3dc4ffd17c28cc2d75d12e50df98f29cf,2.51,0
Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0x1329d762e5e34e53a6c5e24bd15fa032482eb0f9,2.51,0
Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0xb7e2f7243880295d4830bfb19fc4cb318031b851,2.51,0
Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0xb2b58d8d7dc287c5f30a54fe0a4643cf789198ed,2.51,0
Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.51,0
Milady,0xb358812c426cc107a5e1e9cbb696cf80c5d4998c,0xdd3ae23423fd0ce9f1bd2b05f625c4fa400bbe05,2.51,0
Milady,0x10c7f2b4741f5686a42c9fb2002e9e50ca508278,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,2.51,0
Milady,0xbd28c212c1944ca049f983ada0d26c533c5c23d6,0xb35248feeb246b850fac690a1beaf5130dc71894,2.5,0
Milady,0x071d9fe61ce306aef04b7889780f889f444d7bf7,0x92e9b91aa2171694d740e7066f787739ca1af9de,2.5,0.1
Milady,0x9e25d1db98edb6a1bd8fc03785fd2028b9aeba21,0x92e9b91aa2171694d740e7066f787739ca1af9de,2.5,0.1
Milady,0x16d14e5aae3fe9af66a036d833b1ee10df6218e0,0x1e5437d14c5bbd6947aedc8844c35de3c8637585,2.5,0.005
Milady,0xc7124ad24849c59c996c533f4b7681ff941b04b4,0xa5027e9ba45f83d78a50ec80477b905c7cf32efd,2.5,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xf02692a0a1c848658f176286a8cbf75010a9090b,2.5,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x84c94cc2fde3e20d9e8dcb388c45a1fd6068cbf4,2.5,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x84c94cc2fde3e20d9e8dcb388c45a1fd6068cbf4,2.5,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x16be2582ad35aa56a8a247c61ab0cb7b9ac8fe19,2.5,0
Milady,0x42966eca78129e60b3ac05890e924c8af21b899c,0xfc193599fa211539d85b3925d62ff351885f112b,2.5,0
Milady,0xfb9fc18028e4a89e3fba6d8931f522efd4c385b9,0xd1b7ba65398fff9d581acf6aeb4cb80c216ef95a,2.5,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x6f6903dc86974f25c6d135387ac9de338cabf2b5,2.5,0
Milady,0x42966eca78129e60b3ac05890e924c8af21b899c,0xd9ec6bef8eedcdb96c185fbb8f7fbedcb1aaf582,2.5,0
Milady,0xfb9fc18028e4a89e3fba6d8931f522efd4c385b9,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,2.5,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.5,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x84572c31acdd30c03982e27b809d30b1efbcd8f2,2.5,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x6995edcc99e91d3c9fd944234263985bb9235576,2.5,0
Milady,0xfb9fc18028e4a89e3fba6d8931f522efd4c385b9,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.5,0
Milady,0x3b88cf2f5d5952cc54acd8605c012f1c3ecb1f03,0x658fb634fae88897d0d1db2b2a0aaf0732d950bd,2.5,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.5,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xdfef68b86eff06691e3edfaebf620c84eb86f0e3,2.5,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x39d12116298f3b2b55e53e7b99c0bf47041761df,2.5,0
Milady,0x3b88cf2f5d5952cc54acd8605c012f1c3ecb1f03,0xdf2d3dd3b5d943cd9222956a3d75fa7037598bcf,2.5,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x59f888b4a36603976c3fd616d82bda19d8a9f534,2.5,0
Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0x357b5396662b2903b8ec4efe9265bb158eb50644,2.5,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x4dff46c516cf287e9bed9b85d70c537b792f4f74,2.5,0
Milady,0x3b88cf2f5d5952cc54acd8605c012f1c3ecb1f03,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,2.5,0
Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0x73d30ba3dc4ffd17c28cc2d75d12e50df98f29cf,2.5,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xfa9a55607bf094f991884f722b7fba3a76687e40,2.5,0
Milady,0x3b88cf2f5d5952cc54acd8605c012f1c3ecb1f03,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,2.5,0
Milady,0xfb9fc18028e4a89e3fba6d8931f522efd4c385b9,0xb35248feeb246b850fac690a1beaf5130dc71894,2.5,0
Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,2.5,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x38e966f56ddf2f3c8df3a156deed8f25d2e1ea08,2.5,0
Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0x84572c31acdd30c03982e27b809d30b1efbcd8f2,2.5,0
Milady,0x04d28632df44cb4128bdf991c8f9c7386b7b133c,0x01a32f9600d83a0d78f8966151c03bf34d688768,2.4803431,0
Milady,0x04d28632df44cb4128bdf991c8f9c7386b7b133c,0xdd90986c500320b97636984194eba00299089e5a,2.4803431,0
Milady,0x04d28632df44cb4128bdf991c8f9c7386b7b133c,0xaae32d2fd3e3da9092c45017ee0420d96a38f768,2.4803431,0
Milady,0x04d28632df44cb4128bdf991c8f9c7386b7b133c,0x6fb417bdb22201b31e1149a435c1d8e63fdbdc15,2.48,0.05
Milady,0x548556bde512596b65471264ada687a309e466e0,0x178e32324c7998fcdcd674f1553e0471ee260f67,2.48,0
Milady,0x548556bde512596b65471264ada687a309e466e0,0x51ae51ea0cea748c6dce1bebc50de352345fc822,2.48,0
Milady,0x3f0fb61b79ceea17dcf7a7f38446485c2fc10ed1,0x445d3c311b4c7fe709f8f1f895194a1f4aedd5b3,2.48,0
Milady,0x548556bde512596b65471264ada687a309e466e0,0xf8a11e7bc7c9306e821f07b60b5e6d2075d82ff4,2.48,0
Milady,0x548556bde512596b65471264ada687a309e466e0,0xd9ec6bef8eedcdb96c185fbb8f7fbedcb1aaf582,2.48,0
Milady,0xe66ae95575349194bb1621e2adc09975d240c784,0xdfef68b86eff06691e3edfaebf620c84eb86f0e3,2.48,0
Milady,0x548556bde512596b65471264ada687a309e466e0,0xfa9a55607bf094f991884f722b7fba3a76687e40,2.48,0
Milady,0x548556bde512596b65471264ada687a309e466e0,0xd9ec6bef8eedcdb96c185fbb8f7fbedcb1aaf582,2.48,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x04028198e451f64212c33ca22cb3b1fba6272459,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xbbdd1b3c87c211e482cda98ea14fa8bf50022ca0,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x899cd70ad8f1b9bdfc9a179e7f6dcab6f9caab41,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x01a32f9600d83a0d78f8966151c03bf34d688768,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x01a32f9600d83a0d78f8966151c03bf34d688768,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x92e9b91aa2171694d740e7066f787739ca1af9de,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xaba6bdc4563dd30ce2957564b66e2f8bf4eaa07b,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xdd90986c500320b97636984194eba00299089e5a,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xdd90986c500320b97636984194eba00299089e5a,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xab223e98f14a81d1855ad0d2e1111665304a521f,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xdb3be154aeb741867196a918fa2bd5f704dc022a,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xaae32d2fd3e3da9092c45017ee0420d96a38f768,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xaae32d2fd3e3da9092c45017ee0420d96a38f768,2.45,0
Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0x39d12116298f3b2b55e53e7b99c0bf47041761df,2.45,0
Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0x31cc7d6cd8a3c863ef090984d5908e194cf8f372,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x5eb2b0cf7945cb36679f3f11e65709185f739cf0,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.45,0
Milady,0x5be1ad47a11e78bd78b66a1a41c855d899f8891b,0xd42787bf70ca6c46bad3cc8edf7de2e2524e6628,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x127ecf853f7c0d59e415a28354e482fd41604b4f,2.45,0
Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0x73d30ba3dc4ffd17c28cc2d75d12e50df98f29cf,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xf8a11e7bc7c9306e821f07b60b5e6d2075d82ff4,2.45,0
Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0x6b8f0f21f4a6941a3745dc6c6aa1cdc918ead4c5,2.45,0
Milady,0x5be1ad47a11e78bd78b66a1a41c855d899f8891b,0xb35248feeb246b850fac690a1beaf5130dc71894,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xcbb0fe555f61d23427740984325b4583a4a34c82,2.45,0
Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0x9b3f769bcba452519463519fdf3b70f2910aedf0,2.45,0
Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0xe76e4689de4bd8ee34ab3b6d1cf8cb0a80d4e048,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xe76e4689de4bd8ee34ab3b6d1cf8cb0a80d4e048,2.45,0
Milady,0x5488b8ebd3768819a35bb9fcad999834851c6927,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,2.45,0
Milady,0x3b88cf2f5d5952cc54acd8605c012f1c3ecb1f03,0x70a5606d428f168a97d4e452f7f9bd3286102be8,2.44,0
Milady,0x3b88cf2f5d5952cc54acd8605c012f1c3ecb1f03,0x4d08a1ec94ca749be19a9209541ad4590375421d,2.44,0
Milady,0x3b88cf2f5d5952cc54acd8605c012f1c3ecb1f03,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.44,0
Milady,0x548556bde512596b65471264ada687a309e466e0,0xfa9a55607bf094f991884f722b7fba3a76687e40,2.42,0
Milady,0x548556bde512596b65471264ada687a309e466e0,0x1a359202bfff428f17b021426d20aa01a625c071,2.42,0
Milady,0x548556bde512596b65471264ada687a309e466e0,0xdf2d3dd3b5d943cd9222956a3d75fa7037598bcf,2.42,0
Milady,0x548556bde512596b65471264ada687a309e466e0,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,2.42,0
Milady,0x548556bde512596b65471264ada687a309e466e0,0x52a03a343768cea33db79551359b0f7d782ec396,2.42,0
Milady,0x548556bde512596b65471264ada687a309e466e0,0x674c6d8e1477d771c22eee7892f94527c397d345,2.42,0
Milady,0xb224e28534e07c04eb43c7fe20a1f881a6061755,0x9da456f23371afe89a99bf53dede6ed08f33a379,2.41,0
Milady,0x9893e05c2a7a9ba3261c58710d297054d756007b,0x01a32f9600d83a0d78f8966151c03bf34d688768,2.400237277,0
Milady,0x9893e05c2a7a9ba3261c58710d297054d756007b,0x84572c31acdd30c03982e27b809d30b1efbcd8f2,2.400237277,0
Milady,0x9893e05c2a7a9ba3261c58710d297054d756007b,0x10eb84abd429fa4df8dcabbc7c2803822a5b82d9,2.400237277,0
Milady,0x9893e05c2a7a9ba3261c58710d297054d756007b,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,2.400237277,0
Milady,0x9893e05c2a7a9ba3261c58710d297054d756007b,0xb610bcc876650528c83f931727d625dc91905fbd,2.400237277,0
Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0x95d4293d6c203662cea0f44c94d0584c99154ea1,2.400237213,0
Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0x72fc26fb38acb4ce3ede228dfc963560c2b33827,2.400237021,0
Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0x357b5396662b2903b8ec4efe9265bb158eb50644,2.400237021,0
Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0x2c36342035a60481de948d5cf869a69794fad731,2.400237021,0
Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0xcbb0fe555f61d23427740984325b4583a4a34c82,2.400237021,0
Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0x6b8f0f21f4a6941a3745dc6c6aa1cdc918ead4c5,2.400237021,0
Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0xe76e4689de4bd8ee34ab3b6d1cf8cb0a80d4e048,2.400237021,0
Milady,0x3f0fb61b79ceea17dcf7a7f38446485c2fc10ed1,0xb7e2f7243880295d4830bfb19fc4cb318031b851,2.4,0
Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0x1b57d440351f566ab96d90d606dd2b4f96dbe864,2.4,0
Milady,0x18b4b6f23d308b8b65bc1faf99bd42108e91664f,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2.4,0.035
Milady,0x15a9993de9e6b9e972c251902aa7be5c13002ba3,0xe09283b2be9431b6c9d866ce1e1317f435d073e9,2.4,0
Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2.4,0.035
Milady,0xac516cfc8a5170b4d003312adbade589f4e93ece,0xb2b58d8d7dc287c5f30a54fe0a4643cf789198ed,2.4,0
Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0x15a9993de9e6b9e972c251902aa7be5c13002ba3,2.4,0
Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2.4,0.035
Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0x6379d35f32987535afcd34f079bd51adf53a1ad8,2.4,0.04
Milady,0x9893e05c2a7a9ba3261c58710d297054d756007b,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2.4,0.035
Milady,0x42966eca78129e60b3ac05890e924c8af21b899c,0xdd1ecae49312f5a2fef65d13327e92d32864fdee,2.4,0
Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,2.4,0
Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0xcb171089853cdd60af594658e713ecaa1f7b1280,2.4,0
Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0xaba6bdc4563dd30ce2957564b66e2f8bf4eaa07b,2.4,0
Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0x1ab1c070c7f1958dbfc5537340cd8056580c43fc,2.4,0
Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0xc08b45925a4dd11426093c698d700b9023b4e3dd,2.4,0
Milady,0xd4e3a3cb39c4f93cb4c87090f0c79787ea36ea27,0xc08b45925a4dd11426093c698d700b9023b4e3dd,2.4,0
Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0x5eb2b0cf7945cb36679f3f11e65709185f739cf0,2.4,0
Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0xea4e40f8d11ffe1ee6368ca193e508578ac7e56b,2.4,0
Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0x9b3f769bcba452519463519fdf3b70f2910aedf0,2.4,0
Milady,0xb2e5751f5cc32a194fff28d247288d1aa90a8fb5,0xb35248feeb246b850fac690a1beaf5130dc71894,2.38,0
Milady,0xb2e5751f5cc32a194fff28d247288d1aa90a8fb5,0x79fe501ee0747b7c2764762aef50e2bada05a422,2.38,0
Milady,0xb2e5751f5cc32a194fff28d247288d1aa90a8fb5,0xd9ec6bef8eedcdb96c185fbb8f7fbedcb1aaf582,2.38,0
Milady,0xa642958f12df82c21d479bcbe90606e7186ee2ec,0x41ccfe967411422765486d8247658fda999c3a40,2.37,0.01
Milady,0xc9e1c575ef2d3351f737a27fef2b407f209adf71,0xf313c432cb3266d27b91e1db0dc8b0af3f018d96,2.36,0
Milady,0xc9e1c575ef2d3351f737a27fef2b407f209adf71,0xf313c432cb3266d27b91e1db0dc8b0af3f018d96,2.36,0
Milady,0xc9e1c575ef2d3351f737a27fef2b407f209adf71,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,2.36,0
Milady,0xc9e1c575ef2d3351f737a27fef2b407f209adf71,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,2.36,0
Milady,0xc9e1c575ef2d3351f737a27fef2b407f209adf71,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,2.36,0
Milady,0xc9e1c575ef2d3351f737a27fef2b407f209adf71,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,2.36,0
Milady,0xc9e1c575ef2d3351f737a27fef2b407f209adf71,0xd25821e8b44cae1d6060172ea6891d2ce9fad669,2.36,0
Milady,0xc9e1c575ef2d3351f737a27fef2b407f209adf71,0x9b3f769bcba452519463519fdf3b70f2910aedf0,2.36,0
Milady,0x42966eca78129e60b3ac05890e924c8af21b899c,0xd99c5a40ac5f3ac28a8620e9b7fd3b8a074ddb33,2.35,0
Milady,0xd874f0962a6caa5f6b32e085a9c51c5d54e5884f,0x31109265a787ef9fbf997242e36e9d78e8a61999,2.35,0
Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0xe4866cd654c39e90c17e278bb0612bce34bf889d,2.340085919,0
Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.340085919,0
Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0x127ecf853f7c0d59e415a28354e482fd41604b4f,2.340085919,0
Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0x6e3bb5e59c667c9d78f70fa220df2adf6e953f3f,2.34,0.012
Milady,0x9cc7474377da9c8fe6aa6bca8494a74bc1a88433,0xf11cc36cc9e0f2925a3660d5e4dc6bb232cf2a57,2.320026025,0
Milady,0x9cc7474377da9c8fe6aa6bca8494a74bc1a88433,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,2.320026025,0
Milady,0x9cc7474377da9c8fe6aa6bca8494a74bc1a88433,0x7dcc54460d8ab80809c49bc775143a0a9a1485c3,2.320026025,0
Milady,0x9cc7474377da9c8fe6aa6bca8494a74bc1a88433,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,2.320026025,0
Milady,0x9cc7474377da9c8fe6aa6bca8494a74bc1a88433,0x127ecf853f7c0d59e415a28354e482fd41604b4f,2.320026025,0
Milady,0x9cc7474377da9c8fe6aa6bca8494a74bc1a88433,0x93cb018f713c3956fabbb469f6d457678e1c6b91,2.32,0.004
