time,evt_tx_hash,contract_address,collection_address,borrower,lender,loanAmount,interestRate,auctionDuration,tokenId
5/8/2023,0x6f8d81ca4792507d5503574dcd98dfe62f424adf189cc1d3c7285bfb4e4be79e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0x350eb74cd174935cb94b5aa6560ea130a17b4c9a,41,0,9000,5682
5/8/2023,0xff1b3375485bb51534bf68cbb5a5b55028849284433e1a69a48d8683917dfa60,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0xdaed2ecb1a732f20b36c52bb742a0b61e4baebab,0xfa0e027fcb7ce300879f3729432cd505826eaabc,43.8,0,9000,7941
5/8/2023,0x7d3a583e7f0afcfe481bb28f7240d80683415fca995ece1d5d52969029a878b5,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x92e6f7ad96f939b3cccb416dc32d621e73efd9c0,0xf8626584ac2687ad9d4d6395c100e5dbb77232f2,38.4,0,9000,5566
5/8/2023,0xeb144a70f552e7e6867a5a949906c47bde34b64bfb6256c484fb462e9dd7f0e3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0xdaed2ecb1a732f20b36c52bb742a0b61e4baebab,0xcbb0fe555f61d23427740984325b4583a4a34c82,43.8,0,9000,675
5/8/2023,0xebbd4be8fe1996d8a6b6b791801f09749eec0eade1476f77c2bb0ce21b4da25c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0xf53feaeb035361c046e5669745695e450ebb4028,0x127ecf853f7c0d59e415a28354e482fd41604b4f,40.04,0,9000,7155
5/9/2023,0x35ae1336b0046fae6fb3bb4b7953ab97f3727e2251d9c32f11a1d86cf6f50972,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0x7586834e655ee2de6357b2c8423b76efc5fbcc6b,40.89,0,9000,6121
5/9/2023,0x9f4db63b453ed58c87012a7c570926d26e13f0703956fd5e24712842337141e5,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0xf8626584ac2687ad9d4d6395c100e5dbb77232f2,41.36,0,9000,9571
5/9/2023,0x62227b62e5e8025d3705e2a7b0680bd8c837d0665982c1ffced24955d9d7c9cb,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x14a191ce45818063cb5a06561538f95c34de5402,0x127ecf853f7c0d59e415a28354e482fd41604b4f,42.39,0,9000,5952
5/9/2023,0x3391e8a58811dc150d475620b8803472e8fece5efcb6edeb4ed53aca85059549,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x0232d1083e970f0c78f56202b9a666b526fa379f,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,45,0,9000,1482
5/9/2023,0xa4cddea2401033ce31dc966f414384f9ebc2b8db8762246c0feceb7f8e8b4896,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x4127143a866bf5d8ad2afb6de8e63164b8ad5bf6,0x4a4ba6b9b9ef3f41b37c8158d6c6dc209395d7b9,33.6,0,9000,4911
